true_label,pred_label,confidence
Bus,Car & taxi,0.323882520198822
Bus,Bike,0.8191762566566467
Bus,Walk,0.3791317939758301
Walk,Bike,0.4103601276874542
Bike,Walk,0.5727718472480774
Car & taxi,Walk,0.5962154865264893
Walk,Subway,0.33988481760025024
Subway,Walk,0.7809739112854004
Walk,Train,0.39126959443092346
Train,Bus,0.6556528210639954
Walk,Bike,0.46530357003211975
Car & taxi,Subway,0.43549832701683044
Walk,Bus,0.4215722382068634
Bus,Bike,0.4532807171344757
Train,Bus,0.2981874346733093
Bus,Bike,0.5206664204597473
Bike,Bus,0.4362345337867737
Car & taxi,Bus,0.3959989845752716
Subway,Bus,0.536147952079773
Bus,Subway,0.36853906512260437
Walk,Bus,0.5656576752662659
Bike,Walk,0.4995588958263397
Walk,Bus,0.30237534642219543
Car & taxi,Bus,0.3651580512523651
Bus,Subway,0.3464733958244324
Bike,Walk,0.6761783361434937
Walk,Bus,0.38094398379325867
Walk,Bike,0.411672443151474
Bus,Walk,0.524563729763031
Bus,Walk,0.43999210000038147
Bus,Bike,0.6858199834823608
Walk,Bike,0.4782179296016693
Car & taxi,Bus,0.6219937801361084
Walk,Bus,0.4762358069419861
Bus,Bike,0.46521034836769104
Walk,Bike,0.5436357855796814
Subway,Train,0.4128616154193878
Walk,Bike,0.4683878421783447
Bike,Walk,0.5220299363136292
Car & taxi,Walk,0.32988905906677246
Walk,Subway,0.350369393825531
Bike,Walk,0.3506340980529785
Walk,Bus,0.39711111783981323
Walk,Train,0.3912695646286011
Car & taxi,Train,0.3912695646286011
Car & taxi,Bus,0.5021231174468994
Train,Car & taxi,0.4461968243122101
Bike,Walk,0.8597820401191711
Subway,Walk,0.6023852825164795
Walk,Bike,0.914391040802002
Car & taxi,Train,0.3912695646286011
Car & taxi,Subway,0.3959081470966339
Walk,Bus,0.4486929476261139
Bike,Bus,0.6613433957099915
Bike,Bus,0.5342056155204773
Subway,Bike,0.5733475685119629
Car & taxi,Bike,0.5328037142753601
Walk,Bike,0.8115336894989014
Bike,Bus,0.5467258095741272
Bike,Walk,0.4931424856185913
Subway,Bus,0.49075379967689514
Subway,Bus,0.3238492012023926
Bus,Walk,0.4504479169845581
Car & taxi,Walk,0.8933085799217224
Walk,Car & taxi,0.2541497051715851
Bus,Walk,0.559628963470459
Bus,Bike,0.4764230251312256
Walk,Train,0.3912695646286011
Bike,Walk,0.4709406793117523
Walk,Bus,0.4842910170555115
Bus,Subway,0.3440339267253876
Walk,Subway,0.33701932430267334
Bus,Walk,0.39147257804870605
Walk,Bus,0.33450931310653687
Car & taxi,Bus,0.5426465272903442
Walk,Bus,0.3575860857963562
Bus,Walk,0.40238243341445923
Bus,Train,0.5787055492401123
Bus,Subway,0.35334861278533936
Car & taxi,Bus,0.6718977093696594
Train,Car & taxi,0.5559890866279602
Bus,Walk,0.34009575843811035
Bus,Train,0.3924758732318878
Car & taxi,Bus,0.6685519218444824
Bike,Walk,0.42262884974479675
Bus,Bike,0.4047014117240906
Car & taxi,Walk,0.45288950204849243
Bus,Bike,0.4852954149246216
Subway,Train,0.3621676564216614
Bus,Bike,0.9344826936721802
Car & taxi,Bike,0.40298032760620117
Car & taxi,Subway,0.3808603286743164
Bus,Car & taxi,0.45101648569107056
Walk,Car & taxi,0.295016884803772
Car & taxi,Bus,0.5062983632087708
Car & taxi,Walk,0.4619622528553009
Bike,Bus,0.6272657513618469
Bus,Walk,0.4269781708717346
Walk,Bus,0.468215674161911
Subway,Bus,0.39678236842155457
Subway,Walk,0.6406376361846924
Bike,Bus,0.31314539909362793
Car & taxi,Subway,0.4460693895816803
Bus,Subway,0.3993183374404907
Bike,Walk,0.374414324760437
Car & taxi,Train,0.4651050269603729
Bus,Car & taxi,0.6673966646194458
Car & taxi,Walk,0.871028482913971
Bike,Bus,0.5606832504272461
Bus,Walk,0.6524010300636292
Subway,Bus,0.2971227467060089
Bus,Bike,0.37572136521339417
Walk,Bike,0.8156323432922363
Subway,Car & taxi,0.318903386592865
Bus,Subway,0.34403717517852783
Bus,Car & taxi,0.6480126976966858
Bike,Walk,0.8385817408561707
Walk,Bike,0.31835272908210754
Walk,Bike,0.46034908294677734
Bike,Walk,0.4164215922355652
Subway,Car & taxi,0.4783966541290283
Walk,Subway,0.3363928496837616
Walk,Bike,0.539258599281311
Walk,Bus,0.43309780955314636
Subway,Bike,0.44311630725860596
Subway,Car & taxi,0.5379214286804199
Bike,Bus,0.30886608362197876
Subway,Walk,0.6047320365905762
Car & taxi,Subway,0.45923253893852234
Bike,Walk,0.6969411373138428
Bus,Walk,0.3791317939758301
Bus,Walk,0.9306868314743042
Bus,Bike,0.33760517835617065
Bike,Bus,0.7150831818580627
Subway,Car & taxi,0.5950422883033752
Car & taxi,Bus,0.574186384677887
Car & taxi,Bike,0.40808549523353577
Walk,Bus,0.44160544872283936
Walk,Bike,0.45212987065315247
Car & taxi,Bus,0.47331252694129944
Bus,Walk,0.9195413589477539
Walk,Bike,0.7647428512573242
Bike,Walk,0.737608015537262
Bike,Walk,0.3791317939758301
Car & taxi,Subway,0.42926499247550964
Train,Subway,0.41548943519592285
Car & taxi,Subway,0.4562085270881653
Bike,Bus,0.7567539215087891
Walk,Bus,0.4585745632648468
Bus,Walk,0.5519206523895264
Bus,Bike,0.5938891172409058
Airplane,Train,0.4876726269721985
Airplane,Subway,0.39526790380477905
Walk,Train,0.39126959443092346
Bike,Walk,0.40730342268943787
Walk,Bus,0.34699177742004395
Walk,Bike,0.6362971067428589
Bus,Subway,0.3538254201412201
Bus,Walk,0.4129472076892853
Bike,Walk,0.38036561012268066
Walk,Bus,0.5587797164916992
Bike,Walk,0.7067703604698181
Bike,Walk,0.5403860807418823
Bike,Walk,0.5101982355117798
Subway,Walk,0.6908153295516968
Bus,Walk,0.3750513195991516
Train,Walk,0.3462042510509491
Walk,Bus,0.36662644147872925
Car & taxi,Train,0.3912695646286011
Car & taxi,Bus,0.43093228340148926
Bike,Walk,0.4894919693470001
Car & taxi,Train,0.6233930587768555
Subway,Car & taxi,0.4654664695262909
Walk,Bus,0.3466930091381073
Bike,Walk,0.3922784626483917
Walk,Train,0.3912695646286011
Bike,Walk,0.8116106390953064
Car & taxi,Walk,0.8026701807975769
Subway,Train,0.3896978795528412
Car & taxi,Walk,0.4619622528553009
Bus,Train,0.5631626844406128
Car & taxi,Bus,0.6198747754096985
Bike,Bus,0.5872501730918884
Bike,Bus,0.4034056067466736
Walk,Bus,0.37681522965431213
Car & taxi,Subway,0.4201453924179077
Walk,Subway,0.35951897501945496
Walk,Subway,0.33859312534332275
Bus,Train,0.3912695646286011
Bus,Train,0.5252949595451355
Car & taxi,Train,0.46692976355552673
Bus,Bike,0.5180329084396362
Car & taxi,Bus,0.6162117123603821
Bike,Walk,0.37652117013931274
Bus,Walk,0.4146721065044403
Walk,Bike,0.41582202911376953
Subway,Bus,0.3856755495071411
Bus,Bike,0.4921184182167053
Bus,Walk,0.5855022072792053
Walk,Bus,0.420555055141449
Bike,Walk,0.7454118728637695
Walk,Subway,0.34067168831825256
Bus,Train,0.4829656481742859
Bus,Walk,0.9480011463165283
Subway,Car & taxi,0.43728601932525635
Bus,Walk,0.5282199382781982
Walk,Subway,0.3353547155857086
Bus,Walk,0.9197443127632141
Subway,Walk,0.4960450530052185
Bike,Walk,0.49061545729637146
Car & taxi,Walk,0.8847416639328003
Car & taxi,Subway,0.39486685395240784
Bike,Walk,0.547053337097168
Walk,Bus,0.6726624369621277
Bike,Walk,0.5577685236930847
Bike,Bus,0.7342376112937927
Bike,Bus,0.4026075005531311
Bus,Walk,0.46195709705352783
Bus,Walk,0.5105133652687073
Bike,Walk,0.3276190459728241
Subway,Bus,0.7266573309898376
Bike,Bus,0.5983874201774597
Bike,Bus,0.3695591688156128
Walk,Bike,0.5185611248016357
Bike,Bus,0.5035457015037537
Car & taxi,Bus,0.6459079384803772
Car & taxi,Bus,0.5966906547546387
Bus,Bike,0.3770905137062073
Car & taxi,Train,0.3361799120903015
Car & taxi,Bus,0.48670241236686707
Bus,Train,0.3912695646286011
Subway,Bus,0.37307536602020264
Subway,Bus,0.7156559228897095
Car & taxi,Bus,0.688378095626831
Bus,Bike,0.7798439264297485
Bus,Car & taxi,0.391184538602829
Bike,Walk,0.3727529048919678
Bike,Walk,0.5239332914352417
Bus,Bike,0.6140685677528381
Bus,Walk,0.35480350255966187
Subway,Walk,0.4714255630970001
Car & taxi,Walk,0.7766194343566895
Bike,Bus,0.49862009286880493
Walk,Bus,0.6768330931663513
Bike,Walk,0.4164215922355652
Car & taxi,Walk,0.3508327007293701
Bike,Bus,0.49210649728775024
Bike,Walk,0.40730342268943787
Walk,Bike,0.38686245679855347
Walk,Bus,0.3082953989505768
Bike,Walk,0.3923485279083252
Car & taxi,Bus,0.6618398427963257
Car & taxi,Bus,0.35623541474342346
Walk,Bus,0.36590856313705444
Bus,Walk,0.4619622528553009
Walk,Bus,0.3083387613296509
Bike,Walk,0.5615129470825195
Walk,Bus,0.5309075117111206
Bus,Walk,0.4714769721031189
Car & taxi,Bus,0.5735533833503723
Subway,Car & taxi,0.42846590280532837
Bike,Bus,0.48176440596580505
Car & taxi,Bus,0.6879136562347412
Car & taxi,Bus,0.4913771450519562
Walk,Bike,0.45850205421447754
Car & taxi,Bus,0.5181546211242676
Walk,Bus,0.30633658170700073
Car & taxi,Walk,0.837700605392456
Bus,Car & taxi,0.6586875319480896
Bus,Walk,0.5392981767654419
Walk,Bike,0.4533456861972809
Car & taxi,Bike,0.37528517842292786
Bike,Bus,0.6926842927932739
Subway,Walk,0.807627260684967
Car & taxi,Bus,0.6827597618103027
Walk,Bus,0.7128200531005859
Walk,Car & taxi,0.3011687695980072
Bus,Walk,0.8960784673690796
Bike,Bus,0.6390044093132019
Car & taxi,Bike,0.473492294549942
Bus,Bike,0.3753892779350281
Car & taxi,Bus,0.5058081150054932
Subway,Walk,0.8306450843811035
Subway,Bus,0.33933547139167786
Bike,Bus,0.3710630238056183
Bus,Walk,0.4619620442390442
Bus,Car & taxi,0.7157139778137207
Car & taxi,Bus,0.37345680594444275
Bus,Car & taxi,0.38503608107566833
Bike,Walk,0.5109313130378723
Bus,Walk,0.9001614451408386
Car & taxi,Walk,0.7923353314399719
Walk,Bus,0.35756054520606995
Walk,Subway,0.3550211787223816
Walk,Bus,0.5337141156196594
Bus,Walk,0.3493961691856384
Bike,Bus,0.6298724412918091
Car & taxi,Bike,0.6639228463172913
Bus,Walk,0.3569774031639099
Subway,Train,0.3896978795528412
Car & taxi,Bus,0.4529336392879486
Bike,Bus,0.4613209366798401
Car & taxi,Subway,0.4106234312057495
Car & taxi,Bus,0.3508332073688507
Bus,Walk,0.4889269173145294
Bus,Walk,0.8715976476669312
Car & taxi,Subway,0.4512990117073059
Bus,Walk,0.33808985352516174
Walk,Subway,0.3394671082496643
Car & taxi,Bus,0.6166198253631592
Bike,Walk,0.3598783016204834
Car & taxi,Subway,0.493602991104126
Walk,Bike,0.3913085460662842
Bike,Bus,0.35697242617607117
Walk,Train,0.2527056932449341
Bike,Walk,0.7196004390716553
Car & taxi,Bus,0.6121146082878113
Subway,Walk,0.43916621804237366
Car & taxi,Subway,0.372359037399292
Walk,Subway,0.3457082211971283
Subway,Bus,0.46525514125823975
Bike,Walk,0.8998205065727234
Bike,Bus,0.614373505115509
Bus,Walk,0.41749900579452515
Bus,Walk,0.9173775911331177
Bike,Bus,0.41458645462989807
Bike,Walk,0.45767584443092346
Bike,Bus,0.5370303988456726
Subway,Car & taxi,0.5264410972595215
Bus,Bike,0.6913062930107117
Car & taxi,Bus,0.5754454731941223
Bike,Walk,0.8983467817306519
Car & taxi,Bus,0.4031582176685333
Bus,Walk,0.46130916476249695
Walk,Bike,0.42437538504600525
Train,Subway,0.41408926248550415
Subway,Car & taxi,0.6239439249038696
Bus,Walk,0.4619622528553009
Bus,Walk,0.7598145604133606
Subway,Bus,0.6317108869552612
Bus,Walk,0.39160627126693726
Car & taxi,Bus,0.5965725779533386
Walk,Bus,0.36590853333473206
Subway,Bus,0.7264297008514404
Bus,Car & taxi,0.38978686928749084
Subway,Car & taxi,0.7125667929649353
Car & taxi,Subway,0.42346107959747314
Bike,Bus,0.41458645462989807
Bike,Walk,0.3950428366661072
Bus,Bike,0.3768424093723297
Subway,Car & taxi,0.4939805567264557
Bus,Subway,0.3817126750946045
Bus,Walk,0.4467243552207947
Bike,Walk,0.6522751450538635
Car & taxi,Bus,0.26116570830345154
Subway,Car & taxi,0.417394757270813
Bus,Walk,0.43411022424697876
Car & taxi,Bus,0.34071704745292664
Bike,Walk,0.5632473826408386
Car & taxi,Bus,0.40455591678619385
Car & taxi,Walk,0.6499464511871338
Car & taxi,Bike,0.7810491919517517
Car & taxi,Bus,0.5215626358985901
Car & taxi,Walk,0.5010197758674622
Bus,Walk,0.48660168051719666
Bike,Bus,0.38261502981185913
Subway,Train,0.3896978795528412
Bus,Bike,0.3957204818725586
Car & taxi,Bus,0.6153325438499451
Car & taxi,Subway,0.3483375310897827
Walk,Bike,0.5259572863578796
Car & taxi,Subway,0.45702528953552246
Bus,Bike,0.9121326208114624
Car & taxi,Walk,0.6229372024536133
Walk,Bus,0.359721839427948
Bike,Walk,0.6560722589492798
Car & taxi,Bus,0.36724039912223816
Walk,Bike,0.460642009973526
Car & taxi,Bus,0.6349339485168457
Car & taxi,Bus,0.2956508696079254
Car & taxi,Bus,0.6426616311073303
Bike,Car & taxi,0.3799576759338379
Walk,Bus,0.35478830337524414
Car & taxi,Bus,0.5317164659500122
Bike,Bus,0.4594617784023285
Bike,Walk,0.7669305801391602
Bus,Walk,0.45152440667152405
Bus,Car & taxi,0.36211663484573364
Bus,Walk,0.31564071774482727
Bike,Bus,0.5180795788764954
Walk,Subway,0.34438252449035645
Walk,Bike,0.48013836145401
Bus,Walk,0.5675967335700989
Bus,Bike,0.5070534348487854
Car & taxi,Walk,0.5141151547431946
Walk,Bike,0.6346096396446228
Subway,Bus,0.49652281403541565
Walk,Bike,0.3768392503261566
Car & taxi,Bus,0.6724572777748108
Bus,Bike,0.5345284342765808
Subway,Car & taxi,0.3360691964626312
Bike,Bus,0.3832690417766571
Car & taxi,Bus,0.5230464935302734
Car & taxi,Train,0.5560497641563416
Car & taxi,Subway,0.47656431794166565
Car & taxi,Bus,0.6455167531967163
Car & taxi,Bus,0.6430298089981079
Bike,Walk,0.42179879546165466
Bike,Walk,0.8190368413925171
Subway,Bus,0.7211203575134277
Subway,Walk,0.6194983720779419
Walk,Bike,0.8855072855949402
Car & taxi,Bus,0.5196682810783386
Walk,Bike,0.46020078659057617
Subway,Bus,0.3781680464744568
Bus,Bike,0.7919983267784119
Car & taxi,Walk,0.9275031089782715
Walk,Bike,0.41778600215911865
Bike,Bus,0.6722680330276489
Walk,Bike,0.5270377993583679
Bus,Bike,0.5227824449539185
Walk,Bus,0.2799818217754364
Subway,Walk,0.807627260684967
Bike,Bus,0.5553110241889954
Bike,Walk,0.9497112035751343
Car & taxi,Bus,0.5049280524253845
Bus,Bike,0.421157568693161
Walk,Train,0.3912695646286011
Bike,Bus,0.3755219578742981
Walk,Subway,0.32688096165657043
Car & taxi,Train,0.5516130328178406
Car & taxi,Train,0.3964385986328125
Bus,Bike,0.3750162720680237
Train,Subway,0.34802916646003723
Bus,Bike,0.3168681561946869
Bus,Car & taxi,0.534074068069458
Car & taxi,Bus,0.4471036195755005
Bike,Walk,0.5931096076965332
Bike,Walk,0.7712582349777222
Subway,Car & taxi,0.9468939304351807
Car & taxi,Bus,0.38378021121025085
Bus,Bike,0.3768392503261566
Subway,Car & taxi,0.7574992179870605
Car & taxi,Bus,0.64219731092453
Car & taxi,Bus,0.4325883388519287
Walk,Bike,0.4501097798347473
Car & taxi,Walk,0.5408509373664856
Walk,Bike,0.77754807472229
Walk,Bus,0.42076975107192993
Bike,Bus,0.5487067103385925
Bus,Bike,0.6588379144668579
Car & taxi,Train,0.3548524081707001
Walk,Car & taxi,0.39648935198783875
Car & taxi,Subway,0.46439698338508606
Subway,Car & taxi,0.5715620517730713
Subway,Walk,0.5427805781364441
Bus,Walk,0.38333946466445923
Walk,Bike,0.3795691728591919
Car & taxi,Bus,0.6744539141654968
Car & taxi,Bus,0.4804638624191284
Walk,Train,0.3912695646286011
Subway,Walk,0.3353942334651947
Bus,Walk,0.5519207119941711
Car & taxi,Bus,0.6935465931892395
Subway,Bus,0.2648495137691498
Subway,Walk,0.5049135088920593
Bike,Bus,0.4348955452442169
Walk,Bike,0.5708909034729004
Bike,Walk,0.4076964557170868
Car & taxi,Walk,0.3688405156135559
Walk,Subway,0.337575763463974
Car & taxi,Bus,0.39019593596458435
Bike,Walk,0.43526047468185425
Bus,Bike,0.3497011065483093
Subway,Car & taxi,0.7677448391914368
Bike,Bus,0.648779034614563
Bike,Walk,0.3801425099372864
Airplane,Train,0.6907312870025635
Walk,Train,0.3912695646286011
Subway,Bus,0.4517228901386261
Bus,Walk,0.660394012928009
Bike,Walk,0.37156325578689575
Walk,Bike,0.48016712069511414
Bike,Bus,0.5177571177482605
Walk,Bike,0.9691647291183472
Bike,Walk,0.4466671943664551
Bike,Subway,0.3515661060810089
Car & taxi,Train,0.4867565631866455
Bus,Walk,0.8099183440208435
Bike,Walk,0.39937567710876465
Subway,Bus,0.6540906429290771
Bus,Walk,0.36438843607902527
Bus,Walk,0.3976392149925232
Car & taxi,Walk,0.5822610259056091
Bus,Bike,0.38319098949432373
Car & taxi,Bus,0.5616063475608826
Bike,Walk,0.451124370098114
Walk,Car & taxi,0.29345107078552246
Bike,Subway,0.3506051003932953
Walk,Bus,0.3606886565685272
Walk,Subway,0.3408840596675873
Bus,Bike,0.37628334760665894
Car & taxi,Bus,0.6375588774681091
Bus,Walk,0.7139042615890503
Subway,Car & taxi,0.5916197896003723
Bike,Bus,0.7504741549491882
Walk,Bike,0.4625622034072876
Walk,Bus,0.3970540165901184
Walk,Train,0.3912695646286011
Car & taxi,Subway,0.36853906512260437
Car & taxi,Bus,0.4558360278606415
Bike,Walk,0.4110621511936188
Car & taxi,Walk,0.38607925176620483
Bus,Walk,0.7338020205497742
Car & taxi,Bus,0.5357133150100708
Bus,Subway,0.28251156210899353
Bus,Bike,0.8466307520866394
Walk,Bike,0.5396063923835754
Bike,Walk,0.3883579671382904
Car & taxi,Subway,0.2717863917350769
Bike,Walk,0.8548067212104797
Car & taxi,Walk,0.46470698714256287
Car & taxi,Walk,0.44515812397003174
Bike,Walk,0.35734274983406067
Bus,Walk,0.5655199885368347
Car & taxi,Bike,0.9632292985916138
Car & taxi,Walk,0.8577103614807129
Walk,Bus,0.5714932084083557
Bus,Train,0.25456324219703674
Subway,Car & taxi,0.5610625743865967
Walk,Subway,0.4018225073814392
Walk,Car & taxi,0.2772611379623413
Car & taxi,Walk,0.3924477994441986
