true_label,pred_label,confidence
Walk,Subway,0.25629767775535583
Bike,Walk,0.29069632291793823
Walk,Bike,0.28553298115730286
Car & taxi,Bus,0.6820892691612244
Walk,Bus,0.7161542177200317
Walk,Car & taxi,0.32904964685440063
Walk,Bike,0.6109216809272766
Walk,Bus,0.47692060470581055
Car & taxi,Bus,0.5372586250305176
Walk,Bike,0.6829102039337158
Bike,Walk,0.8133895993232727
Car & taxi,Bus,0.5067535042762756
Bike,Bus,0.6937009692192078
Car & taxi,Subway,0.2815805673599243
Walk,Bus,0.6756066083908081
Walk,Bus,0.7268292903900146
Train,Car & taxi,0.20178017020225525
Bike,Bus,0.4513547122478485
Bus,Bike,0.5080006122589111
Bike,Walk,0.7205223441123962
Walk,Bike,0.7279582023620605
Bike,Bus,0.827667772769928
Subway,Walk,0.9928504228591919
Car & taxi,Walk,0.4317139685153961
Bike,Walk,0.516185462474823
Bus,Walk,0.4296184182167053
Subway,Walk,0.5978752374649048
Car & taxi,Bus,0.5311132073402405
Bike,Walk,0.6501213312149048
Bus,Walk,0.5728974938392639
Walk,Bike,0.5333786606788635
Train,Subway,0.3073100447654724
Bike,Walk,0.7973227500915527
Car & taxi,Bus,0.7284490466117859
Car & taxi,Train,0.3163329064846039
Bus,Car & taxi,0.7080262899398804
Bus,Car & taxi,0.6660899519920349
Bike,Walk,0.83768630027771
Bus,Walk,0.4616672396659851
Bus,Car & taxi,0.5014291405677795
Bus,Train,0.2950429618358612
Bus,Bike,0.38460567593574524
Bus,Subway,0.31543782353401184
Bike,Walk,0.7802852988243103
Walk,Bike,0.5606307983398438
Bus,Car & taxi,0.5490758419036865
Car & taxi,Bike,0.8284130096435547
Bus,Bike,0.7839906811714172
Bus,Walk,0.7587162256240845
Car & taxi,Bus,0.6886346936225891
Bus,Car & taxi,0.28023505210876465
Car & taxi,Bus,0.5572081804275513
Car & taxi,Subway,0.445391982793808
Subway,Walk,0.46819600462913513
Bus,Car & taxi,0.34615692496299744
Bike,Bus,0.6045967936515808
Car & taxi,Walk,0.46951040625572205
Walk,Bike,0.8805718421936035
Car & taxi,Walk,0.7132316827774048
Bus,Car & taxi,0.22786922752857208
Car & taxi,Bus,0.7514345049858093
Walk,Bike,0.7793852090835571
Bike,Car & taxi,0.9232631325721741
Bus,Bike,0.735710620880127
Bus,Subway,0.682541012763977
Walk,Bike,0.5603004097938538
Car & taxi,Bus,0.8720872402191162
Walk,Bike,0.8010104298591614
Subway,Bus,0.5365442037582397
Bus,Subway,0.710348904132843
Bike,Walk,0.9401589632034302
Walk,Bike,0.42675265669822693
Walk,Subway,0.4672737717628479
Walk,Bus,0.5474183559417725
Bike,Walk,0.6853001713752747
Subway,Walk,0.7791309952735901
Subway,Walk,0.7533906102180481
Bike,Walk,0.9212881922721863
Walk,Bike,0.8384191989898682
Bus,Walk,0.947840690612793
Bus,Walk,0.478826105594635
Bike,Bus,0.48117899894714355
Walk,Car & taxi,0.5371258854866028
Car & taxi,Bus,0.7062821984291077
Walk,Bike,0.6319445371627808
Walk,Subway,0.5188624858856201
Bus,Walk,0.7464048862457275
Bike,Bus,0.7506958246231079
Walk,Subway,0.708464503288269
Bike,Bus,0.5432589650154114
Bike,Walk,0.774600625038147
Bus,Bike,0.4671629071235657
Car & taxi,Bus,0.6447669863700867
Train,Subway,0.3142336308956146
Bike,Walk,0.7513474822044373
Bus,Walk,0.5640205144882202
Bike,Bus,0.8646205067634583
Bus,Car & taxi,0.6047992706298828
Airplane,Car & taxi,0.29787352681159973
Bike,Bus,0.7989361882209778
Airplane,Walk,0.280166357755661
Walk,Bike,0.6742029190063477
Walk,Subway,0.32861778140068054
Bus,Car & taxi,0.775972306728363
Bus,Walk,0.8221907019615173
Walk,Bike,0.5527192950248718
Walk,Car & taxi,0.5056749582290649
Bike,Walk,0.9361473917961121
Bike,Bus,0.5196189284324646
Bike,Walk,0.8372767567634583
Bus,Bike,0.41984063386917114
Train,Subway,0.8699422478675842
Walk,Bus,0.4819490611553192
Car & taxi,Train,0.29633641242980957
Car & taxi,Bus,0.6589941382408142
Walk,Bike,0.5029056668281555
Train,Subway,0.22856786847114563
Bus,Car & taxi,0.8870733976364136
Bus,Walk,0.5858333110809326
Walk,Bike,0.6907399296760559
Bike,Bus,0.7775648832321167
Walk,Subway,0.27814292907714844
Bike,Walk,0.6588438153266907
Car & taxi,Bus,0.6765661835670471
Walk,Car & taxi,0.5745375752449036
Bike,Car & taxi,0.8486242294311523
Bike,Bus,0.6194364428520203
Bike,Walk,0.8248037695884705
Bus,Walk,0.41833966970443726
Bus,Walk,0.9104433059692383
Bus,Walk,0.23320314288139343
Bus,Car & taxi,0.5951402187347412
Bus,Car & taxi,0.7975835204124451
Bus,Walk,0.8465370535850525
Bike,Walk,0.7240803241729736
Car & taxi,Bus,0.681608259677887
Bus,Bike,0.7171346545219421
Car & taxi,Bus,0.6609331965446472
Bus,Subway,0.43361905217170715
Bike,Bus,0.5665202140808105
Bus,Walk,0.8429354429244995
Subway,Walk,0.6167563796043396
Walk,Bus,0.42355507612228394
Bus,Walk,0.9834160804748535
Car & taxi,Walk,0.8470727205276489
Bike,Walk,0.8081904053688049
Walk,Bus,0.9059661626815796
Walk,Car & taxi,0.6433139443397522
Bike,Walk,0.5703931450843811
Bike,Walk,0.6236300468444824
Bus,Subway,0.8657307624816895
Bike,Walk,0.5769884586334229
Bus,Car & taxi,0.3101364076137543
Walk,Bike,0.8338583707809448
Bike,Walk,0.7008577585220337
Car & taxi,Train,0.26288682222366333
Car & taxi,Bus,0.8215383887290955
Bike,Walk,0.559892475605011
Car & taxi,Bus,0.6564133763313293
Bus,Car & taxi,0.7984588742256165
Walk,Subway,0.3850839138031006
Car & taxi,Bus,0.8431930541992188
Bus,Walk,0.2606661319732666
Walk,Bike,0.7338187098503113
Subway,Bus,0.6538801193237305
Bike,Walk,0.8451277017593384
Bus,Walk,0.7998291254043579
Bus,Subway,0.46993696689605713
Bike,Walk,0.5279723405838013
Bike,Bus,0.6534692049026489
Bus,Car & taxi,0.5793274641036987
Bike,Bus,0.6207057237625122
Walk,Subway,0.4861254394054413
Subway,Walk,0.9339134097099304
Subway,Walk,0.9478491544723511
Car & taxi,Walk,0.39418497681617737
Car & taxi,Bus,0.9064666032791138
Car & taxi,Bike,0.6879153847694397
Bike,Bus,0.460663378238678
Bike,Bus,0.386411190032959
Walk,Bus,0.354723185300827
Car & taxi,Bus,0.7709749341011047
Bike,Walk,0.7190702557563782
Car & taxi,Bike,0.7818869352340698
Bus,Walk,0.5619399547576904
Car & taxi,Bus,0.707030177116394
Subway,Walk,0.6109161972999573
Car & taxi,Walk,0.32362526655197144
Subway,Bus,0.7462104558944702
Car & taxi,Bus,0.5300620198249817
Bus,Car & taxi,0.7982708215713501
Bus,Bike,0.4385996162891388
Car & taxi,Bus,0.8023987412452698
Bike,Walk,0.6383954286575317
Car & taxi,Bus,0.8163437247276306
Walk,Bus,0.620491087436676
Train,Car & taxi,0.3093510866165161
Bus,Walk,0.909573495388031
Car & taxi,Bus,0.7230613231658936
Car & taxi,Bus,0.8347243070602417
Car & taxi,Train,0.26806968450546265
Subway,Bike,0.29451823234558105
Car & taxi,Bike,0.4292862117290497
Bus,Walk,0.7553620338439941
Bus,Subway,0.4502107799053192
Bus,Walk,0.9058705568313599
Car & taxi,Subway,0.2684974670410156
Walk,Bus,0.49158310890197754
Car & taxi,Walk,0.5301549434661865
Bus,Car & taxi,0.5480077862739563
Bike,Walk,0.5840944647789001
Car & taxi,Bus,0.5556544065475464
Bus,Car & taxi,0.6294639110565186
Walk,Bus,0.9204997420310974
Car & taxi,Bus,0.8090367913246155
Car & taxi,Bus,0.7981575727462769
Walk,Bus,0.2839042842388153
Bike,Walk,0.6948789358139038
Bus,Car & taxi,0.650654137134552
Bus,Walk,0.969168484210968
Bus,Walk,0.6215227246284485
Car & taxi,Walk,0.8167261481285095
Car & taxi,Bike,0.5777977108955383
Train,Walk,0.5116483569145203
Train,Subway,0.21390016376972198
Bike,Walk,0.9219173192977905
Bike,Car & taxi,0.5658901333808899
Subway,Walk,0.6818029880523682
Subway,Walk,0.9617778062820435
Car & taxi,Bus,0.6242395639419556
Car & taxi,Walk,0.3201224207878113
Subway,Bus,0.584244966506958
Bike,Walk,0.5519742965698242
Bike,Walk,0.8229997158050537
Subway,Bus,0.7171457409858704
Car & taxi,Bus,0.45979881286621094
Bus,Walk,0.44737276434898376
Bus,Walk,0.35997578501701355
Bus,Walk,0.39638474583625793
Bus,Car & taxi,0.506514847278595
Bike,Bus,0.7316890954971313
Bike,Walk,0.853394627571106
Car & taxi,Walk,0.8000196218490601
Bike,Walk,0.5770720839500427
Walk,Bike,0.6037512421607971
Bus,Walk,0.5723741054534912
Car & taxi,Bus,0.45641201734542847
Car & taxi,Bike,0.3662175238132477
Bike,Walk,0.8350064158439636
Train,Walk,0.39118295907974243
Subway,Car & taxi,0.2568280100822449
Bus,Walk,0.9127923250198364
Walk,Bus,0.47377708554267883
Bike,Bus,0.7316890954971313
Walk,Bike,0.4038824737071991
Bike,Bus,0.41481074690818787
Bike,Walk,0.8375279307365417
Bus,Walk,0.8595964312553406
Car & taxi,Bus,0.8691717982292175
Subway,Walk,0.5062053203582764
Bus,Car & taxi,0.7453694939613342
Bus,Bike,0.9013231992721558
Car & taxi,Bus,0.9135097861289978
Subway,Walk,0.7668232917785645
Car & taxi,Walk,0.920982837677002
Car & taxi,Walk,0.8581675291061401
Bus,Bike,0.4888383150100708
Car & taxi,Walk,0.3513928949832916
Bus,Walk,0.9375758171081543
Bike,Bus,0.6783347129821777
Bus,Car & taxi,0.6179183125495911
Bus,Car & taxi,0.6151711940765381
Car & taxi,Walk,0.44677403569221497
Car & taxi,Bus,0.6053805351257324
Car & taxi,Bus,0.8006486296653748
Bike,Walk,0.5113073587417603
Bike,Walk,0.8667850494384766
Car & taxi,Bus,0.7361827492713928
Car & taxi,Subway,0.2995147705078125
Bus,Bike,0.8998429775238037
Car & taxi,Walk,0.6371004581451416
Car & taxi,Bike,0.6956731081008911
Walk,Bus,0.5091829895973206
Walk,Bike,0.5010490417480469
Bus,Walk,0.30796465277671814
Car & taxi,Subway,0.4903217554092407
Walk,Subway,0.3553908169269562
Bike,Bus,0.7127473950386047
Bike,Bus,0.4699038565158844
Bus,Bike,0.4024711847305298
Bus,Car & taxi,0.4771461486816406
Bus,Train,0.2800455689430237
Bus,Walk,0.5053756833076477
Car & taxi,Subway,0.3305092453956604
Bus,Car & taxi,0.5042092204093933
Car & taxi,Bus,0.6687664985656738
Bus,Walk,0.742331326007843
Subway,Bus,0.8913314342498779
Bike,Walk,0.8941335678100586
Car & taxi,Bus,0.8265780210494995
Car & taxi,Walk,0.32522204518318176
Car & taxi,Subway,0.26534876227378845
Walk,Bike,0.5536782741546631
Walk,Bus,0.7151658535003662
Bike,Walk,0.5423926711082458
Bike,Walk,0.3506278097629547
Walk,Bus,0.5630412101745605
Walk,Bike,0.7897861003875732
Bike,Walk,0.9599689245223999
Bike,Walk,0.6477453708648682
Train,Subway,0.29375752806663513
Walk,Bike,0.3611855208873749
Bus,Walk,0.7995282411575317
Bike,Bus,0.5881187915802002
Subway,Walk,0.9142372012138367
Bike,Walk,0.3787476122379303
Bike,Bus,0.33150869607925415
Car & taxi,Bus,0.6015210747718811
Car & taxi,Subway,0.5835577249526978
Train,Car & taxi,0.2875303030014038
Car & taxi,Subway,0.3388345539569855
Walk,Bike,0.4849025309085846
Bus,Walk,0.37167131900787354
Bus,Walk,0.592820405960083
Bus,Walk,0.6869557499885559
Car & taxi,Bus,0.47396087646484375
Bus,Walk,0.818487823009491
Car & taxi,Bus,0.76459801197052
Bus,Car & taxi,0.6235990524291992
Car & taxi,Bus,0.7516921162605286
Walk,Bike,0.4546450674533844
Bus,Bike,0.34377744793891907
Car & taxi,Bus,0.7937088012695312
Subway,Bike,0.8106215596199036
Walk,Bike,0.9501002430915833
Car & taxi,Bus,0.705622673034668
Subway,Bus,0.49969226121902466
Car & taxi,Bus,0.7466921806335449
Subway,Walk,0.5452706813812256
Subway,Car & taxi,0.7648029327392578
Walk,Bus,0.8282876014709473
Car & taxi,Bus,0.5788121223449707
Bike,Walk,0.658880352973938
Subway,Walk,0.5861914753913879
Bike,Walk,0.9855712652206421
Airplane,Train,0.3175883889198303
Bus,Car & taxi,0.25058457255363464
Walk,Bike,0.5292121767997742
Walk,Bike,0.4604184031486511
Bike,Bus,0.42640402913093567
Walk,Bike,0.5169315934181213
Bike,Walk,0.8801471590995789
Walk,Bike,0.4016095697879791
Subway,Walk,0.7535240650177002
Bike,Walk,0.5842338800430298
Bus,Car & taxi,0.22980427742004395
Bike,Walk,0.9368728995323181
Bus,Walk,0.7086086273193359
Bike,Bus,0.6672043204307556
Train,Walk,0.6988815665245056
Bus,Bike,0.6750152707099915
Car & taxi,Bus,0.794798731803894
Bike,Walk,0.48762351274490356
Bike,Walk,0.6532683372497559
Bike,Train,0.2547152638435364
Bike,Bus,0.6871860027313232
Walk,Bike,0.49019894003868103
Subway,Walk,0.7845087647438049
Bike,Walk,0.6606375575065613
Bus,Car & taxi,0.2557632327079773
Car & taxi,Bus,0.4919626712799072
Bus,Car & taxi,0.4832875728607178
Bus,Car & taxi,0.8598639965057373
Bus,Car & taxi,0.7115600109100342
Bike,Walk,0.6505504250526428
Car & taxi,Walk,0.9405476450920105
Bike,Walk,0.5073857307434082
Car & taxi,Walk,0.48464423418045044
Bus,Car & taxi,0.8654674291610718
Bike,Walk,0.3748886287212372
Car & taxi,Walk,0.7101261615753174
Car & taxi,Subway,0.5232335925102234
Car & taxi,Walk,0.5312861204147339
Bus,Subway,0.6530658602714539
Walk,Bike,0.7750389575958252
Walk,Bike,0.7607437968254089
